datetime,temperature_c,humidity_pct,wind_speed_kmh,month,day_of_week,hour,is_weekend,is_holiday,energy_consumption_kwh
2022-12-06 14:00:00,10.7,81.5,7.0,12,1,14,0,0,188.74
2022-12-06 15:00:00,7.9,87.5,9.1,12,1,15,0,0,220.81
2022-12-06 16:00:00,6.9,85.7,2.6,12,1,16,0,0,228.61
2022-12-06 17:00:00,3.7,82.9,11.9,12,1,17,0,0,248.67
2022-12-06 18:00:00,7.3,67.2,8.0,12,1,18,0,0,236.29
2022-12-06 19:00:00,3.4,93.1,9.8,12,1,19,0,0,283.4
2022-12-06 20:00:00,3.3,70.9,12.3,12,1,20,0,0,315.02
2022-12-06 21:00:00,-0.2,77.9,11.0,12,1,21,0,0,309.82
2022-12-06 22:00:00,2.0,84.7,2.8,12,1,22,0,0,244.56
2022-12-06 23:00:00,-0.9,86.5,14.2,12,1,23,0,0,331.18
2022-12-07 00:00:00,0.1,84.5,9.5,12,2,0,0,0,261.62
2022-12-07 01:00:00,2.3,75.7,12.0,12,2,1,0,0,238.01
2022-12-07 02:00:00,2.6,73.8,4.4,12,2,2,0,0,223.12
2022-12-07 03:00:00,1.8,99.4,4.0,12,2,3,0,0,236.11
2022-12-07 04:00:00,-0.7,80.0,16.0,12,2,4,0,0,245.47
2022-12-07 05:00:00,10.1,73.7,6.0,12,2,5,0,0,148.97
2022-12-07 06:00:00,8.9,69.9,8.9,12,2,6,0,0,181.56
2022-12-07 07:00:00,8.1,77.9,8.4,12,2,7,0,0,217.22
2022-12-07 08:00:00,6.4,78.4,9.0,12,2,8,0,0,207.83
2022-12-07 09:00:00,8.7,75.5,2.6,12,2,9,0,0,234.64
2022-12-07 10:00:00,8.6,78.8,4.9,12,2,10,0,0,265.81
2022-12-07 11:00:00,12.7,87.7,2.6,12,2,11,0,0,212.36
2022-12-07 12:00:00,10.9,69.8,7.2,12,2,12,0,0,180.58
2022-12-07 13:00:00,8.6,76.0,20.6,12,2,13,0,0,208.13
2022-12-07 14:00:00,8.7,70.4,5.9,12,2,14,0,0,215.93
2022-12-07 15:00:00,11.1,76.8,14.2,12,2,15,0,0,203.07
2022-12-07 16:00:00,11.1,69.9,4.7,12,2,16,0,0,192.11
2022-12-07 17:00:00,9.7,70.9,17.5,12,2,17,0,0,207.4
2022-12-07 18:00:00,6.9,64.9,6.4,12,2,18,0,0,245.51
2022-12-07 19:00:00,3.6,79.0,5.5,12,2,19,0,0,285.28
2022-12-07 20:00:00,-3.6,85.2,11.6,12,2,20,0,0,363.7
2022-12-07 21:00:00,2.4,93.7,7.8,12,2,21,0,0,280.8
2022-12-07 22:00:00,1.0,83.2,5.3,12,2,22,0,0,305.88
2022-12-07 23:00:00,0.8,76.0,2.5,12,2,23,0,0,273.76
2022-12-08 00:00:00,0.4,68.9,3.5,12,3,0,0,0,302.98
2022-12-08 01:00:00,-2.2,71.3,13.8,12,3,1,0,0,273.87
2022-12-08 02:00:00,2.1,68.6,22.3,12,3,2,0,0,237.93
2022-12-08 03:00:00,3.0,93.5,3.5,12,3,3,0,0,212.14
2022-12-08 04:00:00,4.2,80.2,8.7,12,3,4,0,0,209.7
2022-12-08 05:00:00,5.9,72.4,2.3,12,3,5,0,0,200.69
2022-12-08 06:00:00,6.5,69.1,4.7,12,3,6,0,0,190.36
2022-12-08 07:00:00,5.8,70.3,6.8,12,3,7,0,0,216.89
2022-12-08 08:00:00,,71.3,12.7,12,3,8,0,0,224.16
2022-12-08 09:00:00,9.0,86.0,2.4,12,3,9,0,0,224.26
2022-12-08 10:00:00,9.9,74.8,14.2,12,3,10,0,0,235.12
2022-12-08 11:00:00,12.1,62.4,3.8,12,3,11,0,0,188.64
2022-12-08 12:00:00,11.6,92.7,13.4,12,3,12,0,0,211.85
2022-12-08 13:00:00,14.3,63.7,9.9,12,3,13,0,0,164.99
2022-12-08 14:00:00,14.0,68.2,5.3,12,3,14,0,0,190.06
2022-12-08 15:00:00,9.0,86.0,12.3,12,3,15,0,0,211.72
2022-12-08 16:00:00,0.1,83.3,4.2,12,3,16,0,0,298.39
2022-12-08 17:00:00,9.1,71.7,4.0,12,3,17,0,0,206.92
2022-12-08 18:00:00,4.2,68.0,2.5,12,3,18,0,0,277.35
2022-12-08 19:00:00,2.4,71.1,6.0,12,3,19,0,0,259.68
2022-12-08 20:00:00,2.0,71.7,2.8,12,3,20,0,0,301.72
2022-12-08 21:00:00,0.9,79.6,6.4,12,3,21,0,0,304.63
2022-12-08 22:00:00,2.2,80.4,2.1,12,3,22,0,0,292.87
2022-12-08 23:00:00,-2.6,80.1,3.3,12,3,23,0,0,321.03
2022-12-09 00:00:00,-1.9,80.6,23.5,12,4,0,0,0,268.96
2022-12-09 01:00:00,1.1,71.0,14.7,12,4,1,0,0,229.52
2022-12-09 02:00:00,2.2,81.3,4.2,12,4,2,0,0,237.77
2022-12-09 03:00:00,3.0,88.7,12.1,12,4,3,0,0,221.93
2022-12-09 04:00:00,1.2,78.1,10.8,12,4,4,0,0,256.9
2022-12-09 05:00:00,2.0,77.5,3.6,12,4,5,0,0,259.92
2022-12-09 06:00:00,4.2,78.5,5.7,12,4,6,0,0,232.82
2022-12-09 07:00:00,7.0,85.4,21.6,12,4,7,0,0,213.27
2022-12-09 08:00:00,10.7,67.5,12.7,12,4,8,0,0,213.93
2022-12-09 09:00:00,4.7,89.3,13.4,12,4,9,0,0,252.49
2022-12-09 10:00:00,9.1,78.8,8.6,12,4,10,0,0,222.53
2022-12-09 11:00:00,7.4,76.5,10.8,12,4,11,0,0,212.34
2022-12-09 12:00:00,7.0,86.2,7.7,12,4,12,0,0,245.03
2022-12-09 13:00:00,12.0,64.5,12.8,12,4,13,0,0,181.34
2022-12-09 14:00:00,10.7,78.8,12.6,12,4,14,0,0,205.99
2022-12-09 15:00:00,9.7,78.6,2.3,12,4,15,0,0,180.3
2022-12-09 16:00:00,9.6,67.7,10.0,12,4,16,0,0,187.15
2022-12-09 17:00:00,5.6,80.9,9.9,12,4,17,0,0,248.85
2022-12-09 18:00:00,4.4,80.1,2.6,12,4,18,0,0,264.43
2022-12-09 19:00:00,8.3,74.4,6.2,12,4,19,0,0,218.46
2022-12-09 20:00:00,2.3,85.8,20.3,12,4,20,0,0,301.8
2022-12-09 21:00:00,3.2,73.8,26.5,12,4,21,0,0,248.06
2022-12-09 22:00:00,0.9,81.7,14.2,12,4,22,0,0,299.99
2022-12-09 23:00:00,-3.3,80.6,3.3,12,4,23,0,0,315.45
2022-12-10 00:00:00,-3.9,77.0,5.8,12,5,0,1,0,309.33
2022-12-10 01:00:00,-0.8,84.4,3.6,12,5,1,1,0,252.78
2022-12-10 02:00:00,3.0,76.8,10.4,12,5,2,1,0,205.67
2022-12-10 03:00:00,3.3,66.6,13.9,12,5,3,1,0,189.77
2022-12-10 04:00:00,4.5,63.3,19.2,12,5,4,1,0,179.61
2022-12-10 05:00:00,1.9,85.3,17.8,12,5,5,1,0,217.73
2022-12-10 06:00:00,8.4,66.0,2.8,12,5,6,1,0,182.49
2022-12-10 07:00:00,4.6,79.9,3.1,12,5,7,1,0,214.44
2022-12-10 08:00:00,8.1,76.4,21.2,12,5,8,1,0,209.6
2022-12-10 09:00:00,8.7,72.7,16.9,12,5,9,1,0,182.64
2022-12-10 10:00:00,9.2,91.1,6.9,12,5,10,1,0,217.72
2022-12-10 11:00:00,12.7,75.1,6.5,12,5,11,1,0,185.75
2022-12-10 12:00:00,8.8,81.6,8.4,12,5,12,1,0,210.54
2022-12-10 13:00:00,7.3,78.6,9.3,12,5,13,1,0,194.31
2022-12-10 14:00:00,9.6,73.4,4.3,12,5,14,1,0,177.84
2022-12-10 15:00:00,7.9,75.9,6.1,12,5,15,1,0,186.91
2022-12-10 16:00:00,14.5,84.4,9.7,12,5,16,1,0,132.16
2022-12-10 17:00:00,7.9,84.8,3.8,12,5,17,1,0,202.47
2022-12-10 18:00:00,4.4,93.4,50.0,12,5,18,1,0,263.86
2022-12-10 19:00:00,1.8,80.9,4.7,12,5,19,1,0,293.33
2022-12-10 20:00:00,-1.0,73.5,8.4,12,5,20,1,0,288.96
2022-12-10 21:00:00,-0.4,76.7,8.5,12,5,21,1,0,262.22
2022-12-10 22:00:00,1.1,69.9,6.8,12,5,22,1,0,261.72
2022-12-10 23:00:00,3.2,84.5,4.2,12,5,23,1,0,250.51
2022-12-11 00:00:00,2.4,74.1,8.7,12,6,0,1,0,216.74
2022-12-11 01:00:00,0.8,55.2,2.8,12,6,1,1,0,253.75
2022-12-11 02:00:00,0.2,99.6,5.9,12,6,2,1,0,226.47
2022-12-11 03:00:00,2.2,74.3,4.0,12,6,3,1,0,212.02
2022-12-11 04:00:00,1.6,74.6,3.1,12,6,4,1,0,215.6
2022-12-11 05:00:00,7.3,89.7,22.8,12,6,5,1,0,179.62
2022-12-11 06:00:00,4.8,67.9,11.6,12,6,6,1,0,208.17
2022-12-11 07:00:00,6.3,85.9,3.5,12,6,7,1,0,220.6
2022-12-11 08:00:00,3.2,73.7,25.9,12,6,8,1,0,222.63
2022-12-11 09:00:00,8.3,65.3,3.9,12,6,9,1,0,219.55
2022-12-11 10:00:00,11.2,88.1,4.1,12,6,10,1,0,198.78
2022-12-11 11:00:00,7.9,83.5,3.1,12,6,11,1,0,230.29
2022-12-11 12:00:00,8.7,83.0,12.4,12,6,12,1,0,213.84
2022-12-11 13:00:00,11.6,77.1,8.8,12,6,13,1,0,165.98
2022-12-11 14:00:00,6.5,81.5,2.5,12,6,14,1,0,187.31
2022-12-11 15:00:00,10.8,64.7,2.2,12,6,15,1,0,165.69
2022-12-11 16:00:00,6.6,77.6,8.1,12,6,16,1,0,209.09
2022-12-11 17:00:00,5.7,69.7,10.4,12,6,17,1,0,182.71
2022-12-11 18:00:00,2.9,67.4,15.8,12,6,18,1,0,230.15
2022-12-11 19:00:00,4.6,81.0,7.2,12,6,19,1,0,251.64
2022-12-11 20:00:00,7.6,85.5,11.0,12,6,20,1,0,183.22
2022-12-11 21:00:00,3.2,75.3,12.6,12,6,21,1,0,234.48
2022-12-11 22:00:00,-0.9,78.7,9.6,12,6,22,1,0,274.87
2022-12-11 23:00:00,2.6,69.6,5.5,12,6,23,1,0,233.85
2022-12-12 00:00:00,-0.5,80.3,3.1,12,0,0,0,0,272.77
2022-12-12 01:00:00,3.1,84.6,10.3,12,0,1,0,0,228.27
2022-12-12 02:00:00,2.4,85.1,13.7,12,0,2,0,0,211.95
2022-12-12 03:00:00,-4.3,86.5,3.7,12,0,3,0,0,338.49
2022-12-12 04:00:00,0.6,74.7,7.5,12,0,4,0,0,241.48
2022-12-12 05:00:00,5.7,71.9,6.0,12,0,5,0,0,180.39
2022-12-12 06:00:00,5.4,83.6,3.8,12,0,6,0,0,241.35
2022-12-12 07:00:00,4.4,84.3,4.3,12,0,7,0,0,231.19
2022-12-12 08:00:00,6.4,75.4,4.2,12,0,8,0,0,215.79
2022-12-12 09:00:00,4.9,74.2,6.3,12,0,9,0,0,263.98
2022-12-12 10:00:00,9.3,84.7,6.0,12,0,10,0,0,220.01
2022-12-12 11:00:00,14.4,69.9,8.5,12,0,11,0,0,195.24
2022-12-12 12:00:00,11.7,80.1,2.8,12,0,12,0,0,192.64
2022-12-12 13:00:00,14.3,71.7,9.0,12,0,13,0,0,169.58
2022-12-12 14:00:00,11.2,66.0,2.2,12,0,14,0,0,172.34
2022-12-12 15:00:00,10.7,87.5,4.4,12,0,15,0,0,175.72
2022-12-12 16:00:00,11.6,75.2,7.6,12,0,16,0,0,238.72
2022-12-12 17:00:00,7.2,70.7,11.3,12,0,17,0,0,206.1
2022-12-12 18:00:00,4.8,66.5,13.8,12,0,18,0,0,224.69
2022-12-12 19:00:00,5.9,66.7,2.3,12,0,19,0,0,270.9
2022-12-12 20:00:00,5.5,74.2,8.2,12,0,20,0,0,264.91
2022-12-12 21:00:00,0.6,95.1,5.5,12,0,21,0,0,310.42
2022-12-12 22:00:00,-0.6,75.6,11.5,12,0,22,0,0,297.03
2022-12-12 23:00:00,0.6,91.3,4.7,12,0,23,0,0,281.63
2022-12-13 00:00:00,1.8,78.1,12.9,12,1,0,0,0,243.39
2022-12-13 01:00:00,1.9,69.6,9.4,12,1,1,0,0,257.44
2022-12-13 02:00:00,-2.1,77.3,14.5,12,1,2,0,0,274.5
2022-12-13 03:00:00,5.4,67.1,35.3,12,1,3,0,0,203.68
2022-12-13 04:00:00,1.3,72.5,21.1,12,1,4,0,0,234.98
2022-12-13 05:00:00,3.3,71.3,9.2,12,1,5,0,0,225.53
2022-12-13 06:00:00,3.3,63.1,19.9,12,1,6,0,0,213.68
2022-12-13 07:00:00,11.8,86.2,3.3,12,1,7,0,0,224.45
2022-12-13 08:00:00,8.1,77.6,2.4,12,1,8,0,0,223.06
2022-12-13 09:00:00,6.9,71.0,8.1,12,1,9,0,0,235.24
2022-12-13 10:00:00,11.2,76.2,31.3,12,1,10,0,0,229.42
2022-12-13 11:00:00,11.5,67.6,11.9,12,1,11,0,0,209.77
2022-12-13 12:00:00,9.7,53.8,4.9,12,1,12,0,0,212.46
2022-12-13 13:00:00,11.6,97.8,10.8,12,1,13,0,0,196.64
2022-12-13 14:00:00,7.8,77.6,2.3,12,1,14,0,0,200.57
2022-12-13 15:00:00,7.7,71.5,7.1,12,1,15,0,0,225.7
2022-12-13 16:00:00,3.6,62.7,4.2,12,1,16,0,0,221.06
2022-12-13 17:00:00,3.7,66.2,2.4,12,1,17,0,0,235.34
2022-12-13 18:00:00,8.7,88.9,4.3,12,1,18,0,0,216.24
2022-12-13 19:00:00,7.1,88.5,12.3,12,1,19,0,0,250.06
2022-12-13 20:00:00,2.7,84.7,8.4,12,1,20,0,0,288.76
2022-12-13 21:00:00,4.9,68.6,2.2,12,1,21,0,0,235.03
2022-12-13 22:00:00,0.5,91.9,6.2,12,1,22,0,0,334.56
2022-12-13 23:00:00,-0.2,83.7,13.2,12,1,23,0,0,301.3
2022-12-14 00:00:00,0.2,85.1,26.7,12,2,0,0,0,252.27
2022-12-14 01:00:00,-0.0,83.6,18.6,12,2,1,0,0,266.21
2022-12-14 02:00:00,0.3,67.8,2.0,12,2,2,0,0,260.98
2022-12-14 03:00:00,3.8,68.5,4.0,12,2,3,0,0,211.26
2022-12-14 04:00:00,2.9,74.5,3.9,12,2,4,0,0,235.46
2022-12-14 05:00:00,5.2,82.5,6.3,12,2,5,0,0,222.43
2022-12-14 06:00:00,7.1,65.4,10.3,12,2,6,0,0,218.64
2022-12-14 07:00:00,7.1,75.0,3.3,12,2,7,0,0,219.09
2022-12-14 08:00:00,5.6,75.8,21.8,12,2,8,0,0,235.95
2022-12-14 09:00:00,5.9,83.4,14.0,12,2,9,0,0,240.91
2022-12-14 10:00:00,9.7,80.5,6.3,12,2,10,0,0,217.26
2022-12-14 11:00:00,9.6,67.1,9.0,12,2,11,0,0,204.25
2022-12-14 12:00:00,10.2,86.4,8.2,12,2,12,0,0,197.49
2022-12-14 13:00:00,9.9,65.8,9.0,12,2,13,0,0,189.87
2022-12-14 14:00:00,14.6,81.5,17.7,12,2,14,0,0,165.33
2022-12-14 15:00:00,5.9,72.6,3.8,12,2,15,0,0,237.47
2022-12-14 16:00:00,3.6,79.5,11.2,12,2,16,0,0,238.01
2022-12-14 17:00:00,7.0,78.3,2.9,12,2,17,0,0,221.11
2022-12-14 18:00:00,4.3,79.4,6.9,12,2,18,0,0,253.39
2022-12-14 19:00:00,4.4,83.2,10.1,12,2,19,0,0,266.84
2022-12-14 20:00:00,3.7,81.3,2.1,12,2,20,0,0,307.15
2022-12-14 21:00:00,4.1,84.2,2.9,12,2,21,0,0,268.47
2022-12-14 22:00:00,-2.3,84.9,2.8,12,2,22,0,0,339.02
2022-12-14 23:00:00,-0.9,70.3,5.8,12,2,23,0,0,302.2
2022-12-15 00:00:00,0.9,81.7,9.8,12,3,0,0,0,260.28
2022-12-15 01:00:00,1.8,74.6,46.1,12,3,1,0,0,210.23
2022-12-15 02:00:00,5.1,68.6,4.3,12,3,2,0,0,214.96
2022-12-15 03:00:00,3.4,76.0,3.2,12,3,3,0,0,193.64
2022-12-15 04:00:00,2.4,80.2,6.3,12,3,4,0,0,218.99
2022-12-15 05:00:00,2.0,81.0,3.3,12,3,5,0,0,238.98
2022-12-15 06:00:00,3.9,86.5,2.2,12,3,6,0,0,235.75
2022-12-15 07:00:00,5.2,87.9,8.6,12,3,7,0,0,236.24
2022-12-15 08:00:00,8.9,78.3,18.9,12,3,8,0,0,230.36
2022-12-15 09:00:00,9.1,79.6,17.8,12,3,9,0,0,227.3
2022-12-15 10:00:00,6.7,77.4,2.8,12,3,10,0,0,247.55
2022-12-15 11:00:00,9.0,81.6,3.3,12,3,11,0,0,221.48
2022-12-15 12:00:00,,78.0,7.4,12,3,12,0,0,194.01
2022-12-15 13:00:00,10.6,74.3,5.7,12,3,13,0,0,179.84
2022-12-15 14:00:00,10.5,92.0,11.7,12,3,14,0,0,162.58
2022-12-15 15:00:00,9.4,71.0,7.5,12,3,15,0,0,176.5
2022-12-15 16:00:00,10.8,86.2,2.2,12,3,16,0,0,214.44
2022-12-15 17:00:00,6.8,65.8,4.7,12,3,17,0,0,212.4
2022-12-15 18:00:00,4.3,84.4,20.5,12,3,18,0,0,244.96
2022-12-15 19:00:00,1.9,90.5,7.7,12,3,19,0,0,309.67
2022-12-15 20:00:00,3.0,63.2,14.8,12,3,20,0,0,236.72
2022-12-15 21:00:00,-3.4,82.8,6.1,12,3,21,0,0,344.16
2022-12-15 22:00:00,0.4,85.5,11.0,12,3,22,0,0,280.1
2022-12-15 23:00:00,-0.2,82.1,3.5,12,3,23,0,0,298.39
2022-12-16 00:00:00,-2.7,84.4,12.7,12,4,0,0,0,308.33
2022-12-16 01:00:00,-1.7,81.9,14.4,12,4,1,0,0,288.75
2022-12-16 02:00:00,2.3,70.1,2.8,12,4,2,0,0,256.45
2022-12-16 03:00:00,2.0,98.0,3.6,12,4,3,0,0,251.38
2022-12-16 04:00:00,2.7,74.6,7.0,12,4,4,0,0,233.1
2022-12-16 05:00:00,4.3,81.3,10.1,12,4,5,0,0,257.9
2022-12-16 06:00:00,5.2,72.2,10.1,12,4,6,0,0,187.68
2022-12-16 07:00:00,8.8,57.4,10.8,12,4,7,0,0,230.33
2022-12-16 08:00:00,7.8,68.7,12.0,12,4,8,0,0,243.61
2022-12-16 09:00:00,5.7,65.6,7.6,12,4,9,0,0,241.71
2022-12-16 10:00:00,12.6,82.4,8.8,12,4,10,0,0,196.64
2022-12-16 11:00:00,10.6,69.8,2.1,12,4,11,0,0,204.0
2022-12-16 12:00:00,8.9,71.5,3.5,12,4,12,0,0,211.8
2022-12-16 13:00:00,7.4,67.8,7.5,12,4,13,0,0,232.98
2022-12-16 14:00:00,10.2,75.7,13.0,12,4,14,0,0,153.82
2022-12-16 15:00:00,8.3,70.1,15.2,12,4,15,0,0,228.33
2022-12-16 16:00:00,10.7,82.6,12.4,12,4,16,0,0,191.33
2022-12-16 17:00:00,5.6,79.6,7.3,12,4,17,0,0,252.88
2022-12-16 18:00:00,3.4,73.7,4.6,12,4,18,0,0,247.53
2022-12-16 19:00:00,5.5,84.0,6.7,12,4,19,0,0,270.84
2022-12-16 20:00:00,4.4,77.9,2.1,12,4,20,0,0,280.73
2022-12-16 21:00:00,1.8,79.3,9.3,12,4,21,0,0,299.57
2022-12-16 22:00:00,2.1,67.3,2.6,12,4,22,0,0,267.22
2022-12-16 23:00:00,0.1,79.4,3.3,12,4,23,0,0,284.04
2022-12-17 00:00:00,0.5,82.3,9.9,12,5,0,1,0,220.48
2022-12-17 01:00:00,2.5,89.4,2.1,12,5,1,1,0,230.0
2022-12-17 02:00:00,,73.0,8.8,12,5,2,1,0,230.62
2022-12-17 03:00:00,1.1,97.7,10.1,12,5,3,1,0,227.28
2022-12-17 04:00:00,5.2,81.8,14.4,12,5,4,1,0,140.22
2022-12-17 05:00:00,-1.0,68.3,2.6,12,5,5,1,0,271.09
2022-12-17 06:00:00,9.1,68.7,2.0,12,5,6,1,0,170.41
2022-12-17 07:00:00,2.9,89.9,13.6,12,5,7,1,0,188.58
2022-12-17 08:00:00,6.3,86.8,4.7,12,5,8,1,0,187.36
2022-12-17 09:00:00,8.5,75.9,19.5,12,5,9,1,0,179.25
2022-12-17 10:00:00,9.1,76.7,3.6,12,5,10,1,0,203.03
2022-12-17 11:00:00,11.9,64.8,9.0,12,5,11,1,0,161.76
2022-12-17 12:00:00,7.9,86.6,2.9,12,5,12,1,0,189.08
2022-12-17 13:00:00,10.4,66.9,6.1,12,5,13,1,0,184.37
2022-12-17 14:00:00,8.2,82.7,19.1,12,5,14,1,0,195.24
2022-12-17 15:00:00,9.1,86.2,9.5,12,5,15,1,0,189.77
2022-12-17 16:00:00,7.4,76.7,11.4,12,5,16,1,0,161.92
2022-12-17 17:00:00,6.5,84.5,4.0,12,5,17,1,0,220.61
2022-12-17 18:00:00,3.9,92.8,22.5,12,5,18,1,0,225.44
2022-12-17 19:00:00,2.7,80.8,9.8,12,5,19,1,0,287.17
2022-12-17 20:00:00,3.1,77.1,2.9,12,5,20,1,0,264.96
2022-12-17 21:00:00,3.4,77.8,2.1,12,5,21,1,0,272.6
2022-12-17 22:00:00,-0.5,74.3,2.1,12,5,22,1,0,290.51
2022-12-17 23:00:00,-1.6,74.7,2.4,12,5,23,1,0,289.32
2022-12-18 00:00:00,1.2,82.9,21.4,12,6,0,1,0,219.97
2022-12-18 01:00:00,0.1,78.6,5.6,12,6,1,1,0,256.57
2022-12-18 02:00:00,2.3,81.5,4.8,12,6,2,1,0,225.0
2022-12-18 03:00:00,-0.3,68.3,6.3,12,6,3,1,0,227.19
2022-12-18 04:00:00,-1.1,79.8,6.2,12,6,4,1,0,239.76
2022-12-18 05:00:00,2.6,86.9,4.2,12,6,5,1,0,206.12
2022-12-18 06:00:00,3.5,69.3,2.8,12,6,6,1,0,225.04
2022-12-18 07:00:00,6.1,77.1,2.9,12,6,7,1,0,205.09
2022-12-18 08:00:00,6.2,62.0,9.3,12,6,8,1,0,207.74
2022-12-18 09:00:00,10.0,64.5,6.0,12,6,9,1,0,183.04
2022-12-18 10:00:00,8.8,82.1,20.6,12,6,10,1,0,219.96
2022-12-18 11:00:00,10.1,72.5,7.0,12,6,11,1,0,167.56
2022-12-18 12:00:00,10.3,89.4,7.6,12,6,12,1,0,197.06
2022-12-18 13:00:00,10.2,78.3,23.1,12,6,13,1,0,181.18
2022-12-18 14:00:00,9.3,79.6,7.6,12,6,14,1,0,170.23
2022-12-18 15:00:00,9.6,66.6,7.6,12,6,15,1,0,146.19
2022-12-18 16:00:00,5.9,74.0,5.6,12,6,16,1,0,205.55
2022-12-18 17:00:00,9.1,69.6,11.9,12,6,17,1,0,197.52
2022-12-18 18:00:00,4.5,69.2,6.0,12,6,18,1,0,254.89
2022-12-18 19:00:00,1.1,84.8,9.1,12,6,19,1,0,285.35
2022-12-18 20:00:00,2.9,85.5,6.7,12,6,20,1,0,254.43
2022-12-18 21:00:00,-0.2,83.3,8.0,12,6,21,1,0,300.24
2022-12-18 22:00:00,2.0,72.4,16.0,12,6,22,1,0,255.39
2022-12-18 23:00:00,4.6,80.3,6.3,12,6,23,1,0,224.5
2022-12-19 00:00:00,-1.6,65.5,4.1,12,0,0,0,0,271.75
2022-12-19 01:00:00,0.8,90.2,8.8,12,0,1,0,0,266.49
2022-12-19 02:00:00,-2.8,71.0,24.2,12,0,2,0,0,287.88
2022-12-19 03:00:00,2.4,69.8,11.5,12,0,3,0,0,263.01
2022-12-19 04:00:00,0.7,80.6,4.9,12,0,4,0,0,253.79
2022-12-19 05:00:00,2.5,80.4,28.4,12,0,5,0,0,255.03
2022-12-19 06:00:00,2.8,78.0,5.4,12,0,6,0,0,266.34
2022-12-19 07:00:00,7.8,67.2,34.7,12,0,7,0,0,196.29
2022-12-19 08:00:00,9.5,84.3,3.7,12,0,8,0,0,233.28
2022-12-19 09:00:00,8.6,62.2,50.0,12,0,9,0,0,188.17
2022-12-19 10:00:00,7.6,64.3,2.6,12,0,10,0,0,231.88
2022-12-19 11:00:00,13.0,72.6,12.0,12,0,11,0,0,189.43
2022-12-19 12:00:00,8.5,65.6,12.8,12,0,12,0,0,209.7
2022-12-19 13:00:00,5.5,87.0,11.1,12,0,13,0,0,203.32
2022-12-19 14:00:00,10.2,65.5,14.0,12,0,14,0,0,213.64
2022-12-19 15:00:00,6.3,89.3,7.1,12,0,15,0,0,218.15
2022-12-19 16:00:00,9.5,83.5,2.4,12,0,16,0,0,215.59
2022-12-19 17:00:00,5.5,87.1,5.5,12,0,17,0,0,242.88
2022-12-19 18:00:00,6.2,92.0,10.2,12,0,18,0,0,240.02
2022-12-19 19:00:00,6.5,77.4,10.3,12,0,19,0,0,229.19
2022-12-19 20:00:00,0.1,71.9,3.7,12,0,20,0,0,301.06
2022-12-19 21:00:00,0.3,79.0,4.3,12,0,21,0,0,305.66
2022-12-19 22:00:00,0.5,75.2,7.3,12,0,22,0,0,286.39
2022-12-19 23:00:00,3.2,72.7,12.4,12,0,23,0,0,236.89
2022-12-20 00:00:00,-1.3,81.9,17.3,12,1,0,0,0,270.01
2022-12-20 01:00:00,-1.0,78.0,2.7,12,1,1,0,0,284.29
2022-12-20 02:00:00,1.6,73.2,22.8,12,1,2,0,0,244.84
2022-12-20 03:00:00,0.3,77.9,23.0,12,1,3,0,0,227.04
2022-12-20 04:00:00,2.8,83.0,2.1,12,1,4,0,0,220.46
2022-12-20 05:00:00,0.6,87.3,7.6,12,1,5,0,0,264.25
2022-12-20 06:00:00,9.4,62.5,9.1,12,1,6,0,0,183.82
2022-12-20 07:00:00,3.6,75.8,8.5,12,1,7,0,0,239.7
2022-12-20 08:00:00,6.9,75.4,9.7,12,1,8,0,0,241.29
2022-12-20 09:00:00,8.5,66.3,7.6,12,1,9,0,0,225.88
2022-12-20 10:00:00,13.2,72.5,4.8,12,1,10,0,0,179.51
2022-12-20 11:00:00,7.2,77.6,2.8,12,1,11,0,0,226.26
2022-12-20 12:00:00,14.0,77.2,3.9,12,1,12,0,0,165.64
2022-12-20 13:00:00,11.3,74.9,12.8,12,1,13,0,0,186.62
2022-12-20 14:00:00,10.2,67.9,4.2,12,1,14,0,0,172.86
2022-12-20 15:00:00,6.6,92.8,16.2,12,1,15,0,0,190.97
2022-12-20 16:00:00,8.6,82.3,6.1,12,1,16,0,0,176.15
2022-12-20 17:00:00,4.8,82.0,6.3,12,1,17,0,0,272.83
2022-12-20 18:00:00,7.5,84.3,18.2,12,1,18,0,0,207.28
2022-12-20 19:00:00,1.8,81.1,3.9,12,1,19,0,0,290.3
2022-12-20 20:00:00,2.3,89.2,3.7,12,1,20,0,0,298.08
2022-12-20 21:00:00,0.4,80.3,35.8,12,1,21,0,0,295.4
2022-12-20 22:00:00,-1.3,80.7,8.2,12,1,22,0,0,324.44
2022-12-20 23:00:00,1.7,84.3,3.7,12,1,23,0,0,274.15
2022-12-21 00:00:00,1.1,92.1,3.5,12,2,0,0,0,257.07
2022-12-21 01:00:00,2.6,90.8,17.8,12,2,1,0,0,238.66
2022-12-21 02:00:00,-2.9,86.2,9.3,12,2,2,0,0,296.53
2022-12-21 03:00:00,3.6,82.3,3.0,12,2,3,0,0,223.71
2022-12-21 04:00:00,7.5,81.8,19.4,12,2,4,0,0,194.58
2022-12-21 05:00:00,2.8,86.5,6.7,12,2,5,0,0,229.5
2022-12-21 06:00:00,8.8,86.0,38.3,12,2,6,0,0,179.78
2022-12-21 07:00:00,5.8,75.2,4.6,12,2,7,0,0,208.23
2022-12-21 08:00:00,4.8,,8.0,12,2,8,0,0,245.4
2022-12-21 09:00:00,7.9,78.8,3.5,12,2,9,0,0,223.06
